TransactionID,UserID,Amount,Timestamp,MerchantCategory,TransactionType,DeviceID,IPAddress,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,PhoneNumber,BankName
2.05E+11,1f4c8e76-c92e-4acf-bdbd-fa6489f24b0a,6654.47,17-03-2024 03:50,Electronics,P2M,31a281b4-c469-4255-ae2e-f811d243b216,119.242.86.182,-19.570982,166.382728,4633.99,1/day,FALSE,TRUE,TRUE,2,0,5814445597,ICICI Bank
2.05E+11,8e5f6c1f-e9e9-4b7f-8139-195c9556feca,6620.13,25-01-2024 06:45,Travel,P2P,ec6b3d6d-0583-4aea-ad36-cc1dc2003db3,14.115.16.13,32.043693,-171.889969,9076.09,3/day,TRUE,FALSE,FALSE,2,0,9.13E+11,Kotak Mahindra Bank
2.05E+11,7757d38b-ff69-48c4-ad0f-fa287b90d145,2809.41,11-04-2024 00:03,Restaurants,P2M,fb11f35f-7ad9-4687-8646-4b531d5a615e,67.158.202.130,-20.532836,-175.553526,7265.65,1/day,TRUE,TRUE,FALSE,4,0,5763489890,Kotak Mahindra Bank
2.05E+11,19d532aa-fb15-4664-892b-4b4ef0eee5f0,581.27,19-04-2024 03:10,Electronics,P2M,58e94fd4-580e-42e6-acb2-023357395755,164.176.159.163,23.432189,99.913266,3231.76,3/day,TRUE,FALSE,TRUE,3,0,9.17E+11,State Bank of India
2.06E+11,7b04317e-c939-42b9-ad63-41661337da8e,4975.37,04-06-2024 01:51,Entertainment,P2P,0ba66c66-f8a3-482e-98e7-5f39da48d262,52.146.0.252,4.324512,160.1521,8008.74,1/day,TRUE,FALSE,TRUE,4,1,8183798485,Axis Bank
2.06E+11,1a831de6-1c16-4efb-be92-a6e7297b25eb,4773.85,24-04-2024 19:43,Clothing,P2M,9e34067c-3421-4f82-b34f-583508b8de70,96.150.175.125,24.2300905,12.111078,2463.86,3/day,FALSE,TRUE,TRUE,4,1,3035033181,Axis Bank
2.06E+11,ac573d2c-66b8-452f-970a-2e293ff09f51,7130.14,27-02-2024 14:07,Groceries,P2M,2d63ab46-8843-44c2-8ee2-296c69340244,4.114.114.215,-23.5019365,141.416243,8066.91,1/day,TRUE,TRUE,TRUE,0,0,2402549168,Kotak Mahindra Bank
2.06E+11,41a6bdb7-9755-4e32-bcb8-498a2e214ca1,6408.03,06-01-2024 12:36,Utilities,P2P,0c77e508-25b5-439c-9984-b12e95badcda,60.164.15.114,15.2854835,127.068461,2933.86,1/day,TRUE,FALSE,FALSE,2,0,4902981621,Axis Bank
2.06E+11,b7ee6963-965d-49e7-86b6-3a2543a32c43,4521.46,09-03-2024 09:04,Restaurants,P2P,d361da1d-7fa3-45d5-a29e-7ef0e3e612aa,69.99.62.77,-54.593651,18.715739,5179.52,3/day,TRUE,FALSE,FALSE,1,0,9123891471,State Bank of India
2.06E+11,8c49af79-2ec7-424c-9e29-f59e2c77831c,2831.19,23-05-2024 05:56,Utilities,P2M,4ceaadbb-3a67-405d-b522-f7b4838c1f67,84.67.197.238,86.540723,-85.325335,6184.85,3/day,FALSE,TRUE,FALSE,0,1,9.14E+11,Axis Bank
2.06E+11,592843d7-9656-46e6-b19f-034c625fca4a,513.84,17-03-2024 23:41,Clothing,P2M,263d3946-d3d2-4577-ab64-33b7b75303e3,73.113.82.227,43.846607,138.188174,9629.05,3/day,TRUE,TRUE,FALSE,0,0,9148433161,ICICI Bank
2.07E+11,b9584320-682d-4a72-9484-64d578aba722,7438.63,10-01-2024 18:46,Restaurants,P2P,32bd2d3a-884e-4d0b-94f1-233263898765,188.22.233.164,21.0313035,-98.675979,9560.25,5/day,TRUE,TRUE,FALSE,4,1,804340954,Bank of Baroda
2.07E+11,b4cf510b-ca68-4012-9dfb-36295b3b2afc,6988.69,21-04-2024 18:17,Groceries,P2P,4cd4f39f-0a35-4022-adc2-e4203a66c56e,101.99.95.6,-24.01816,-118.450541,4263.83,1/day,TRUE,FALSE,TRUE,4,1,860320122,Axis Bank
2.07E+11,b0f5ddda-bcec-4f57-8242-c85b5e204f54,6132.91,21-04-2024 08:42,Electronics,P2P,59ef117d-8e64-42ff-b5ce-b9ad5102328b,59.39.163.47,-35.8270975,102.501399,2460.23,1/day,TRUE,TRUE,FALSE,4,1,7082219485,Kotak Mahindra Bank
2.07E+11,23a0ef4c-38c7-435e-bc13-0535ec026ab5,3106.99,31-03-2024 22:37,Clothing,P2P,28d4b0b1-b259-4791-8d0a-2b3bd0348795,194.108.15.219,52.4991525,20.967165,4960.5,5/day,FALSE,FALSE,TRUE,3,1,9.17E+11,Bank of Baroda
2.07E+11,77e4e9f5-fbe9-4d38-87f8-e49569a1430e,6873.12,06-07-2024 12:54,Restaurants,P2P,b0044f52-d61f-4ffc-8c5e-eeefe591d944,187.212.229.85,-12.9062655,-126.913359,1052.06,1/day,TRUE,TRUE,FALSE,0,0,4121795246,HDFC Bank
2.07E+11,b0315fbe-b717-419b-8b38-97e998df3390,7553.99,04-06-2024 20:04,Groceries,P2M,e3ee1043-4ef4-43b5-b169-6eacf3659ef6,214.205.167.235,-57.1596705,19.282268,2806.42,1/day,TRUE,FALSE,TRUE,2,1,9.19E+11,State Bank of India
2.07E+11,6d9a8cc4-8f04-4ff2-8322-5bd60e850dd8,5567.13,12-06-2024 14:10,Travel,P2P,c635263c-e118-4c12-ade4-c84e0dacf6da,197.2.134.92,-63.8225645,-100.357447,8768.89,5/day,TRUE,TRUE,TRUE,1,0,9.15E+11,Axis Bank
2.07E+11,3fdd30b5-71ee-49de-9a2c-47e280364232,5055.74,16-02-2024 07:46,Electronics,P2M,e6deedc1-0389-4bf6-a963-04f744fdb0c4,168.140.80.128,13.582589,18.038072,1218.93,1/day,FALSE,TRUE,FALSE,4,1,9940067100,Bank of Baroda
2.07E+11,5db7682c-f52d-4228-835c-6f9b3880e37f,261.14,19-03-2024 20:37,Restaurants,P2M,cee6860c-fc87-46e1-a2b2-34868f19575e,109.242.191.151,50.552872,106.189284,3445.92,1/day,FALSE,TRUE,FALSE,2,0,9.15E+11,HDFC Bank
2.08E+11,dff5ea6b-cfd5-4e99-8d0e-dd354726d38a,9620.6,31-07-2024 05:22,Electronics,P2P,92726215-bf3a-4505-a788-f8234d53f7a4,96.50.140.22,54.701018,136.436586,4652.48,1/day,FALSE,TRUE,TRUE,2,0,1397041973,State Bank of India
2.08E+11,b9855b91-3ea0-439a-bbe9-16ff20b106e2,6766.02,20-05-2024 14:26,Groceries,P2P,c29d5f0b-5f8d-4b9b-bf56-2d2f071750cd,138.112.252.145,2.3530025,93.26405,9557.13,1/day,TRUE,FALSE,TRUE,3,1,9037716183,State Bank of India
2.08E+11,8107673a-7fa2-4b20-85d0-aad7630a70f1,3906.1,30-03-2024 18:42,Groceries,P2M,3aecb19f-edfd-4ad7-a97f-c093f2cb3984,182.167.65.42,15.4148425,-32.817235,7362.97,1/day,TRUE,FALSE,TRUE,3,1,9.18E+11,Bank of Baroda
2.08E+11,a865afec-9f60-4765-adda-0c78ca4ad650,7646.29,09-06-2024 07:23,Restaurants,P2P,51eda1af-5a10-4a10-b298-b04bef3a08e8,102.69.208.27,-61.945106,-113.864413,83.3,3/day,TRUE,TRUE,FALSE,3,0,6696982536,State Bank of India
2.08E+11,9ee96be0-3186-4889-9fac-c9fbb045e79d,7456.81,16-01-2024 10:48,Utilities,P2P,c269f472-cbe2-4906-a678-c0af2a33a72d,177.53.206.151,-66.901608,120.306533,6829.33,1/day,TRUE,TRUE,TRUE,2,0,9.19E+11,Kotak Mahindra Bank
2.08E+11,548fb6d6-9740-4a53-b552-1d0d4929e30e,9801.92,31-03-2024 14:56,Restaurants,P2M,8349d987-987c-4d91-a735-312b448b165c,16.241.173.204,-60.5633895,146.427965,667.55,3/day,FALSE,FALSE,FALSE,2,1,7211688251,State Bank of India
2.08E+11,9c0732af-2d47-4f9e-a9d3-54fa453044ca,4654.82,12-05-2024 15:05,Restaurants,P2P,d6d16e50-19f9-47bc-b457-4950fb216feb,221.182.133.126,67.9997845,134.850361,6105.11,1/day,TRUE,TRUE,TRUE,2,0,1777554990,Axis Bank
2.08E+11,043fd1f2-c760-481d-9754-cae45f4f0846,2563.21,26-01-2024 17:05,Restaurants,P2P,c0bfd1e8-c276-4d15-a720-38ee05ba685b,10.200.123.14,-30.7273545,-2.875269,3076.94,3/day,FALSE,FALSE,TRUE,4,0,4801526849,Axis Bank
2.08E+11,01f49ae6-1505-40da-a40d-969789ae7041,1140.17,05-03-2024 22:58,Entertainment,P2P,3768def6-3679-4e90-894a-04a3e8bc7850,36.156.119.201,-15.689096,-84.602231,9671.27,5/day,TRUE,FALSE,TRUE,1,0,9292164990,Axis Bank
2.09E+11,661b3e98-696b-4e17-a98f-6d26982978b6,7382.04,15-01-2024 19:30,Restaurants,P2P,d12450a4-8c9d-494e-b02d-931aee69fe7b,31.88.165.99,42.982041,148.62717,5090.78,5/day,FALSE,FALSE,FALSE,4,1,9.12E+11,ICICI Bank
2.09E+11,027c0cc5-bbd7-4480-89b0-98f4d3abf72e,6744.87,08-01-2024 18:01,Restaurants,P2P,65b060f7-64c8-446f-88d8-8082313c42d3,55.232.102.59,-52.3391065,-119.669399,2615.72,3/day,TRUE,TRUE,FALSE,4,1,8610151136,HDFC Bank
2.09E+11,b5046874-0674-4792-9e89-dd0f0ab16049,5196.68,09-06-2024 00:06,Entertainment,P2P,ab6ac0c6-d9cd-46b0-addb-c4f8ef1eaa24,50.9.16.109,-80.1498905,107.600652,1650.35,5/day,FALSE,TRUE,TRUE,4,1,5400644886,Bank of Baroda
2.09E+11,e31dd9d7-5091-477c-ac40-28abbe4b358e,9449.05,01-03-2024 10:48,Travel,P2M,e2af327c-0064-4308-8bc1-ad13884bd393,53.130.201.70,-55.625047,30.18375,5312.13,3/day,FALSE,TRUE,TRUE,2,0,2730377788,Axis Bank
2.09E+11,ca768070-9247-4343-acdf-495192d10246,7793.3,12-04-2024 06:25,Utilities,P2M,c0dd3c11-2144-4cc0-ae67-64767714d5a0,200.73.69.44,-83.283652,-101.133106,2603.88,5/day,TRUE,TRUE,TRUE,3,1,9.18E+11,ICICI Bank
2.09E+11,4052a8c9-59b0-486a-b941-0073811401f9,5616.07,06-01-2024 14:02,Clothing,P2M,1d1a703b-9f3d-4dea-9160-15de27f923a4,76.222.45.239,70.789367,-11.657595,1042.87,5/day,FALSE,FALSE,TRUE,3,1,7434570543,State Bank of India
2.09E+11,9cead468-0b4a-43d0-a18e-20f4d73356e6,4817.48,26-05-2024 18:09,Utilities,P2P,afcc5fc6-7c4b-470f-b302-fb6dbaa879a3,136.170.86.72,9.0868215,-153.408363,9576.77,5/day,FALSE,TRUE,TRUE,3,1,9.17E+11,ICICI Bank
2.09E+11,fe11be96-4063-428a-8940-70e05584b8ee,7916.47,27-06-2024 05:53,Electronics,P2M,6a8cdaff-e448-4e7b-8e08-9505c20543a1,116.141.136.4,60.4971505,-91.6437,5229.84,3/day,TRUE,TRUE,TRUE,0,0,4436349450,ICICI Bank
2.09E+11,8e856712-59ad-4bc8-9768-e00f4f2ff3ff,7719.96,19-07-2024 23:06,Restaurants,P2M,d1f4b29b-0fb2-42da-9cb2-8bfd066cdfe1,48.168.239.209,23.6786615,-131.038071,629.43,5/day,FALSE,FALSE,FALSE,0,0,1579679329,State Bank of India
2.09E+11,17dc9692-a085-48c2-9ff4-55ba0cefae1b,6847.36,27-06-2024 18:59,Restaurants,P2P,79d83feb-51c3-4174-aafc-822d062a74a3,214.14.2.3,89.72867,128.639723,4812.59,5/day,FALSE,TRUE,FALSE,1,0,9.14E+11,Axis Bank
2.09E+11,13d365ae-806e-482c-9d4a-406a83b9a71f,5782.43,19-03-2024 18:00,Utilities,P2P,a019f630-c8ac-40f5-9174-b891392ba8ef,43.94.124.232,84.9763665,-149.182407,6146.69,3/day,TRUE,FALSE,TRUE,2,0,546041968,ICICI Bank
2.09E+11,f4ef6ea0-6943-48e0-b620-90a7e07c93c1,1744.95,09-02-2024 02:07,Clothing,P2P,78d4488f-063a-4e88-b4e6-970e8b12272a,155.160.101.25,-88.1989055,76.340501,8918.53,1/day,FALSE,FALSE,FALSE,3,0,9.17E+11,Bank of Baroda
2.09E+11,c1c018c1-2d65-480b-bcf5-34e34b7b8792,6538.08,25-06-2024 07:16,Restaurants,P2P,4025f47a-4376-4974-84c3-ff3792301874,72.255.36.252,54.146961,-56.169092,9891.14,3/day,TRUE,TRUE,FALSE,0,1,9.11E+11,State Bank of India
2.10E+11,83e636d2-e062-4f3d-bf3a-da37d655895b,373.71,02-01-2024 19:02,Clothing,P2M,2658bf75-1905-4aa7-a043-e46cac6a04a6,115.243.172.250,-80.882449,62.66867,3593.98,1/day,FALSE,TRUE,TRUE,4,1,9658255728,State Bank of India
2.10E+11,dd158753-18d8-41c0-a1d1-4e0b1f909d75,7570.14,01-01-2024 07:31,Utilities,P2P,8ca40ead-694a-4970-9d4a-f4c3be2925c0,145.229.51.164,-2.21434,15.02892,399.42,1/day,TRUE,TRUE,TRUE,3,1,1476121728,Axis Bank
2.10E+11,6af9868f-d292-42d9-8e7d-dc9092b486f2,6648.99,09-07-2024 16:56,Electronics,P2P,2552eb3c-822c-4b3a-9fa3-5e9747cd7663,148.194.148.251,-83.801052,-86.967091,8718.59,1/day,TRUE,FALSE,FALSE,3,1,9.18E+11,State Bank of India
2.10E+11,24f1160c-48a3-4030-ab2a-993d231c315f,9259.67,21-02-2024 03:08,Travel,P2M,c5e0c7a6-07bc-41c9-8ea3-7f7f8890895a,78.91.106.172,52.8351535,-165.950336,6309.37,5/day,FALSE,TRUE,FALSE,2,1,4415944112,HDFC Bank
2.10E+11,8806fdca-f1ec-4907-be27-d35377828a0d,5315.87,06-01-2024 08:50,Entertainment,P2M,0d6b3468-3de6-4a8e-b6e8-75dae01f41cf,101.237.247.159,-19.204276,-152.490761,4025.17,5/day,FALSE,TRUE,FALSE,4,1,9.10E+11,State Bank of India
2.10E+11,1d872cf6-2ae3-4bdd-a528-90a50c18edc4,4564.46,06-07-2024 15:38,Utilities,P2M,505bfe5c-50c5-4496-9a00-86a6bf4fb66a,126.42.231.12,85.7136705,-121.985237,8454.65,5/day,FALSE,FALSE,TRUE,3,0,7506278396,Bank of Baroda
2.10E+11,8fb4fc22-a737-4973-8dd2-6554f165661b,4548.81,16-03-2024 03:36,Travel,P2M,da06cf13-b2f9-49d6-8f23-7c13ddb3a435,131.245.92.154,-42.4353325,82.820698,1541.4,5/day,FALSE,FALSE,TRUE,3,0,4402511448,Bank of Baroda
2.10E+11,6da42660-e2b8-406a-bfe7-b84b90d10764,3605.76,19-01-2024 09:17,Entertainment,P2M,5b85ff38-06a5-4695-912e-abc557622a55,167.55.128.13,3.428944,13.518903,2303.46,5/day,FALSE,FALSE,TRUE,0,0,8711542444,Axis Bank
2.10E+11,aeb211d2-0ba9-4352-a40a-379aa64adfa7,2855.47,10-01-2024 18:36,Utilities,P2P,67176584-7213-4845-9ce6-72a5ac052b04,191.154.87.174,22.5666245,-63.216326,700.16,5/day,TRUE,FALSE,FALSE,0,0,9.10E+11,Kotak Mahindra Bank
2.10E+11,99e64d96-9168-48d5-8240-b6c19c4e656a,1865.59,18-04-2024 05:39,Clothing,P2M,ca8ad7cd-559a-4f80-b930-96cbcbd90bbf,146.230.33.217,58.771627,46.779728,5711.27,5/day,FALSE,FALSE,FALSE,4,0,8657962696,Kotak Mahindra Bank
2.10E+11,90fa0a34-2624-446e-b981-4e0195511b0c,1556.45,28-01-2024 09:40,Electronics,P2M,b95dc20d-ad78-421a-9632-60b7b4879000,214.246.214.174,-81.148985,-125.144073,3119.1,5/day,TRUE,FALSE,FALSE,4,0,9325089207,Kotak Mahindra Bank
2.10E+11,a74318d7-9370-4581-aa2d-6f4ed8f70306,1176.53,16-06-2024 04:26,Entertainment,P2M,14c6d14a-4b1c-4cfb-b70b-3bc838acb913,66.7.109.140,75.8232355,13.89673,6777.95,5/day,FALSE,TRUE,TRUE,1,0,5226866358,State Bank of India
2.10E+11,8ff258aa-ac85-4c20-9086-83744d5a4961,308.17,06-02-2024 15:18,Groceries,P2P,41a8cf4f-b4d0-476d-bf93-0da385e697d0,211.21.165.168,20.1286085,177.625858,8820.8,5/day,TRUE,FALSE,FALSE,2,0,8019515023,Kotak Mahindra Bank
2.10E+11,52784662-baaa-4907-903f-18601721aace,140.27,29-06-2024 21:48,Groceries,P2M,745791cc-fed9-4267-991a-d6c3175a07e2,68.63.47.176,10.762555,-34.996256,3143.47,5/day,FALSE,FALSE,FALSE,4,0,3034052807,Bank of Baroda
2.11E+11,f637daa4-6d0c-48e0-8b04-c1bef76d460f,8334.41,11-06-2024 03:23,Utilities,P2P,bf54bb5b-fbec-40b6-80bc-44891f39876d,221.112.190.34,30.3714625,-179.067245,9603.8,3/day,FALSE,FALSE,TRUE,3,1,9.14E+11,ICICI Bank
2.11E+11,3906ca87-cc57-4b35-a574-0aaa96016ee0,8695.87,18-02-2024 19:55,Groceries,P2P,342d8d25-ed13-4955-91e1-d2c0b71e4006,208.125.32.65,-75.9776035,-56.439089,831,3/day,TRUE,FALSE,TRUE,1,0,4313808321,Kotak Mahindra Bank
2.11E+11,bb20186f-bb2d-4e65-9e22-41fa30cbde98,7561.64,03-04-2024 19:52,Restaurants,P2M,1f104aa8-e75f-49dc-8bbc-8a6ca2558f12,58.218.47.246,65.9256245,-71.621993,6470.89,3/day,FALSE,FALSE,TRUE,3,1,9.12E+11,HDFC Bank
2.11E+11,48fec71b-468e-45a4-86ce-cfc035667596,5906.94,19-03-2024 18:33,Travel,P2P,b6490369-e864-4004-acd8-9b4694aecab2,154.115.184.103,44.9789275,104.748658,6699.84,1/day,TRUE,TRUE,FALSE,3,1,4091217372,Kotak Mahindra Bank
2.11E+11,add773b1-b3ed-4c3c-a839-aea73e307485,8015.63,01-07-2024 08:35,Restaurants,P2P,6015b5c3-724f-4ade-96c2-ff03ce8a1a25,46.2.164.204,-8.4529775,158.925877,1296.7,3/day,FALSE,TRUE,FALSE,0,0,105030119,Kotak Mahindra Bank
2.11E+11,af1ddf01-e4e1-4864-a1a5-1505e036ebd3,6672.41,03-06-2024 16:27,Travel,P2P,2ff3c5ac-d96f-4fc2-a29c-6327517dd3e6,6.79.255.40,78.7848285,13.50857,4900.41,1/day,FALSE,FALSE,FALSE,1,0,7437380167,ICICI Bank
2.11E+11,0521237a-4507-49d9-b51d-7a14a8a0bcc1,5220.01,04-02-2024 23:46,Travel,P2M,30d2d069-593e-4d2d-8864-0b067bdc3574,149.176.172.82,-40.2335195,27.71104,3980.54,3/day,TRUE,FALSE,FALSE,3,0,9256835052,Kotak Mahindra Bank
2.11E+11,7c3fff30-1c69-45c5-a9cd-7abce016275f,3979.57,09-05-2024 10:57,Clothing,P2P,46d3cf10-1997-4041-9a79-51f73d409dcf,73.164.152.84,30.025151,48.940093,858.52,5/day,TRUE,FALSE,FALSE,3,0,9.14E+11,Kotak Mahindra Bank
2.11E+11,eb8d92ab-5b40-4d6a-9acd-3108a2301df9,3529.87,02-01-2024 09:33,Groceries,P2P,3c38fc2f-be2c-45c6-ae2e-6af6f4da80de,159.95.181.16,-39.928266,118.397215,5544.11,1/day,TRUE,TRUE,TRUE,1,1,9.14E+11,State Bank of India
2.11E+11,8f466c51-b52e-46ae-a2c9-5a75b456d033,2962.7,11-03-2024 21:07,Utilities,P2M,b97fae6c-2ffa-4603-9a29-128092a21d91,23.255.84.176,-74.7406105,-114.925343,6874.31,5/day,FALSE,TRUE,TRUE,2,0,759826739,ICICI Bank
2.11E+11,776d0174-fbf3-4002-8a60-97aa7dd0b531,2917.76,02-02-2024 01:38,Electronics,P2P,d96ddab7-9c8d-482a-8c4c-c0016182d2e9,76.178.146.217,-70.63066,-7.614743,5941.25,3/day,TRUE,FALSE,TRUE,0,0,9.10E+11,Bank of Baroda
2.11E+11,62496d23-18b8-422e-b47e-56bbb7fdb82c,2284.69,06-07-2024 14:30,Groceries,P2P,9cbafaff-aa20-43bf-bc5a-f6157a3296eb,162.116.156.240,-46.7228075,58.201382,5656.54,3/day,TRUE,TRUE,FALSE,0,0,9.15E+11,Axis Bank
2.11E+11,27afbe2c-48c6-4fc6-a7ac-51fc0af7c040,325.62,16-05-2024 13:53,Entertainment,P2P,933dc61b-e861-44da-9d92-0cbb3b5b4514,188.67.43.188,-43.0386865,-112.611161,3121.29,3/day,TRUE,TRUE,FALSE,1,0,7575312176,Kotak Mahindra Bank
2.12E+11,5a09efbe-c3ce-4ba5-8d83-1164d33341d4,6253.41,11-06-2024 04:59,Electronics,P2P,c8efcd1f-c1f6-4f05-8aec-fcda18a7582e,70.96.28.46,-89.965104,-91.487368,3192.36,3/day,FALSE,FALSE,FALSE,4,1,532684476,Bank of Baroda
2.12E+11,fc03bfb5-d218-4f4f-86ed-ae13d1d6fe4b,9727.99,29-04-2024 03:09,Travel,P2P,5586cb1a-62cf-43dc-ab56-901b8b2c2c25,2.3.74.125,61.268403,-21.916629,8794.75,1/day,TRUE,TRUE,FALSE,2,0,9.16E+11,ICICI Bank
2.12E+11,40fdc881-6c15-4058-979d-c535e523a886,4357.05,15-04-2024 09:18,Restaurants,P2P,fa03f852-1452-494b-b9a5-ecc3336db392,161.193.216.46,42.4397405,-82.503386,6180.82,1/day,FALSE,TRUE,TRUE,4,1,506767664,Kotak Mahindra Bank
2.12E+11,c3cd0e64-faa1-4c1b-9d29-68f5c48ecd21,9300.7,19-04-2024 02:09,Utilities,P2P,7502b9b6-63d7-4701-a9c3-7f6a5efe4753,122.128.235.184,-58.310299,-75.823433,6356.66,1/day,FALSE,FALSE,TRUE,3,1,221674793,Bank of Baroda
2.12E+11,ce63c634-3866-4c35-8534-de0befae99bc,3270.52,21-03-2024 21:03,Restaurants,P2P,2f6f87d0-fa53-4082-b854-e29a92356924,212.87.81.89,67.7117,115.318227,8102.74,5/day,FALSE,FALSE,TRUE,3,1,3451601070,Axis Bank
2.12E+11,12828f38-2fb1-42a1-89b9-64dc687f6675,7705.19,31-07-2024 14:44,Clothing,P2M,9f386048-95a9-451f-942b-89fe9b8d8900,217.9.54.26,-45.410689,67.62694,3628.15,3/day,TRUE,TRUE,FALSE,0,0,9221675083,HDFC Bank
2.12E+11,c6d020fa-c8a3-4c56-b1ea-e4a6740e183e,7300.86,30-04-2024 16:13,Clothing,P2P,34b7f4ee-d4e1-4ea2-b504-c01bf2f7cbcc,39.59.61.175,7.8052575,148.610937,8197.04,1/day,FALSE,TRUE,TRUE,2,0,3064788666,Kotak Mahindra Bank
2.12E+11,384ee5b9-626b-47ba-883a-b80adbc1636c,6498.17,09-07-2024 20:00,Utilities,P2M,501cccd3-7524-4ffa-ad72-d97062db3118,165.191.171.21,89.839793,-76.862168,1556.84,5/day,TRUE,FALSE,FALSE,0,0,7949948998,ICICI Bank
2.12E+11,3fcedcda-7b11-4c5a-bf9f-9a576162359a,4225,25-05-2024 20:35,Entertainment,P2P,04d86d0e-0993-4c92-8d39-c3033e51e7eb,218.210.154.136,-89.8685095,-76.389717,2400.3,1/day,TRUE,TRUE,FALSE,0,0,4655432582,HDFC Bank
2.12E+11,29390663-0c5c-4a9f-b3b2-749e0d5e1db6,3342.13,23-02-2024 06:19,Travel,P2P,a4f0258b-edf1-4b32-bd48-b2f0e7cfe7dd,87.39.236.246,22.6561775,-44.843087,9646.2,5/day,FALSE,TRUE,FALSE,3,0,9.19E+11,Kotak Mahindra Bank
2.12E+11,988a53fa-814f-4ff7-84d7-5556a0d5eebb,1925.44,24-07-2024 19:08,Clothing,P2M,8d7366c1-f829-4d1c-a47d-5057885abd95,67.141.75.127,21.658715,149.276765,3.99,3/day,TRUE,FALSE,FALSE,3,0,1222725210,Axis Bank
2.12E+11,56320f95-1201-4a08-ac4c-55cd1c7483c2,611.14,01-04-2024 23:39,Groceries,P2M,2451160a-f0a4-4edc-b628-ea1a9a6f9f03,37.176.149.171,-85.891099,99.647436,5844.52,3/day,TRUE,FALSE,TRUE,3,0,2905329669,Bank of Baroda
2.13E+11,0e54a9a9-7084-49e5-aa11-b1bc04601f98,233.97,20-05-2024 12:51,Travel,P2M,4cdf2734-9c40-455a-8268-2cae9bdcceec,99.234.226.73,-78.7226515,7.512263,4923.97,3/day,TRUE,TRUE,TRUE,4,1,9.17E+11,State Bank of India
2.13E+11,f633d8e8-8ee7-4a4f-904f-945d860cb744,3571.88,15-03-2024 21:17,Electronics,P2P,6d1237ca-a46f-486e-83c7-ca11e799838a,64.86.141.249,29.056892,-165.579392,7204.47,1/day,TRUE,TRUE,TRUE,3,1,9.14E+11,Kotak Mahindra Bank
2.13E+11,b785a37a-3ea6-446a-a9dd-12545c0d7775,3397.06,26-02-2024 18:17,Restaurants,P2P,76440936-c8bf-4315-83c9-1ab716dc43cc,133.60.67.51,-29.490797,-44.268295,3357.72,5/day,FALSE,TRUE,TRUE,3,1,9.13E+11,ICICI Bank
2.13E+11,d68e1a8e-dd91-4f66-b60b-60bfd2ddeea0,6352.28,03-01-2024 05:00,Utilities,P2M,50b2510f-8f57-4b42-ab44-8d14c16e9eb6,160.145.228.9,62.386803,138.53149,179.59,5/day,TRUE,FALSE,TRUE,2,0,7375969625,State Bank of India
2.13E+11,46aef6b1-9a3b-41cc-be4d-fff4d9fbc582,5393.14,09-06-2024 03:08,Clothing,P2P,96af39d1-7032-4b04-97c9-43982fdc5faa,19.169.245.65,45.3753395,-30.755387,6994.03,5/day,FALSE,FALSE,TRUE,0,0,4516642331,State Bank of India
2.13E+11,6d37f5bc-b3db-406e-9c6a-955e0e349c63,5297.69,06-06-2024 17:28,Clothing,P2P,4e93f7b5-d528-4de7-a1c2-fa1f2f90387d,176.160.58.160,-55.9988235,-15.585772,6222.88,5/day,TRUE,FALSE,FALSE,1,0,6949817397,Bank of Baroda
2.13E+11,1578e890-c4fd-41ac-be65-9776beac1ce1,5236.27,24-06-2024 01:05,Utilities,P2M,6ea7e4c8-5c4a-4354-af11-8334a3aa3851,163.136.64.122,41.0585365,63.042464,8827.72,1/day,TRUE,TRUE,FALSE,0,0,4558916674,State Bank of India
2.13E+11,c19ea388-7756-41f8-b4e6-59ec28e03d09,4344.52,16-04-2024 08:59,Restaurants,P2P,cf95c1e9-b3b4-4aac-bf13-6d70eca107d2,88.6.170.5,-30.255335,-150.450825,3414.07,5/day,FALSE,TRUE,TRUE,2,0,7303150926,Kotak Mahindra Bank
2.13E+11,d6b464ac-ddb5-4dcc-b39c-d5591480238b,8265.19,10-04-2024 14:24,Travel,P2M,900e9633-1147-466b-a3d3-980eff9b362a,43.238.215.222,10.5716065,-57.28865,9209.57,5/day,FALSE,TRUE,FALSE,1,1,9.15E+11,HDFC Bank
2.13E+11,1a66eaec-f077-45ad-b2f6-5a951b813520,3429.24,11-06-2024 03:00,Restaurants,P2P,c18071fd-7d1a-4397-8069-78aee4585ba2,171.81.209.210,21.1454065,-40.242895,3619.43,3/day,TRUE,FALSE,FALSE,4,0,7180910547,Kotak Mahindra Bank
2.13E+11,6431e755-2680-466f-be56-c020ca5c3d1b,2686.43,08-04-2024 04:13,Clothing,P2P,57b2e9f3-000b-4d85-886f-adae3531ab48,143.60.82.47,52.439229,-149.563955,6556.09,3/day,FALSE,FALSE,TRUE,4,0,9.14E+11,Axis Bank
2.14E+11,8e683fcf-8768-4472-bd71-fd4c020d93bb,9530.46,11-06-2024 03:51,Entertainment,P2M,d3f4d509-4560-42ad-af97-e58c1aac5ad1,195.124.196.253,-56.696308,-97.858683,7936.54,5/day,FALSE,FALSE,FALSE,4,1,9.18E+11,State Bank of India
